timestamp,kkr,alk,f,ge,ibm,celg,m,S&P500
2014-12-16,21.82,55.68,14.09,24.49,151.41,110.09,62.01,3.81
2014-12-17,22.36,56.03,14.45,24.66,151.93,112.82,62.76,3.97
2014-12-18,22.48,56.34,14.81,25.14,157.68,116.48,64.07,4.08
2014-12-19,22.49,56.16,15.03,25.62,158.51,117.18,62.59,4.16
2014-12-22,22.58,56.73,15.22,25.71,161.44,113.5,63.46,4.21
2014-12-23,22.9,56.75,15.33,25.88,162.24,106.12,64.04,4.24
2014-12-24,23.14,58.72,15.3,25.83,161.82,109.6,64.26,4.19
2014-12-26,23.12,59.02,15.45,25.78,162.34,113.35,64.05,4.34
2014-12-29,22.96,59.73,15.52,25.7,160.51,114.47,65.22,4.22
2014-12-30,23.23,59.77,15.5,25.57,160.05,113.54,65.27,4.12
2014-12-31,23.21,59.76,15.5,25.27,160.44,111.86,65.75,4.15
2015-01-02,23.49,60.33,15.36,25.06,162.06,113.52,65.69,4.24
2015-01-05,23.34,59.47,14.76,24.6,159.51,111.93,65.13,4.21
2015-01-06,23.11,58.77,14.62,24.07,156.07,110.51,64.89,4.19
2015-01-07,23.54,59.67,15.04,24.08,155.05,114.55,67.55,4.22
2015-01-08,23.4,60.7,15.42,24.37,158.42,115.05,67.81,4.16
2015-01-09,23.74,59.73,15.21,24.03,159.11,113.67,65.92,4.13
2015-01-12,23.47,60.61,15.22,23.98,156.44,117.0,66.04,4.13
2015-01-13,23.72,61.41,15.21,23.86,156.81,119.98,65.58,4.15
2015-01-14,23.24,61.54,15.11,23.78,155.8,121.1,64.43,4.13
2015-01-15,22.81,61.47,14.86,23.58,154.57,118.27,62.34,4.09
2015-01-16,22.95,62.35,15.02,23.59,157.14,121.81,63.14,4.08
2015-01-20,23.26,64.6,15.01,23.85,156.95,123.25,63.3,4.16
2015-01-21,23.45,64.98,14.97,24.04,152.09,122.22,64.2,4.39
2015-01-22,24.02,67.94,15.03,24.28,155.39,123.71,65.5,4.29
2015-01-23,24.26,68.65,14.91,24.48,155.87,123.89,65.83,4.26
2015-01-26,24.61,70.44,15.08,24.59,156.36,124.12,66.08,4.37
2015-01-27,24.62,69.7,14.85,24.38,153.67,122.36,65.51,4.38
2015-01-28,24.39,68.7,14.46,23.84,151.55,118.97,64.89,4.36
2015-01-29,24.27,71.07,14.85,24.08,155.48,120.87,65.36,4.25
2015-01-30,24.01,67.87,14.71,23.89,153.31,119.16,63.88,4.3
2015-02-02,24.05,67.32,15.27,24.21,154.66,118.57,64.18,4.27
2015-02-03,24.41,65.18,15.65,24.47,158.47,117.6,66.07,4.49
2015-02-04,24.27,66.7,15.87,24.16,156.96,116.57,64.89,4.58
2015-02-05,24.69,66.82,15.85,24.5,157.91,120.02,63.7,4.82
2015-02-06,24.72,65.92,15.86,24.52,156.72,118.75,63.73,4.92
2015-02-09,24.98,63.51,15.92,24.64,155.75,118.12,63.69,4.87
2015-02-10,24.27,65.37,16.09,24.72,158.56,120.16,64.52,4.92
2015-02-11,24.27,64.51,16.25,24.77,158.2,118.38,64.76,5.03
2015-02-12,24.36,62.75,16.36,24.89,158.52,115.72,64.66,5.15
2015-02-13,24.42,62.56,16.3,25.15,160.4,115.88,64.32,5.23
2015-02-17,24.36,62.23,16.11,25.17,160.96,116.32,63.64,5.18
2015-02-18,24.03,63.83,16.21,25.25,162.19,118.41,63.52,4.98
2015-02-19,24.2,62.94,16.43,25.01,163.89,120.21,63.0,4.88
2015-02-20,24.24,64.14,16.4,25.21,163.65,123.43,63.7,4.83
2015-02-23,23.97,64.14,16.38,25.17,162.91,123.82,64.16,4.67
2015-02-24,23.81,64.43,16.36,25.39,164.83,123.18,62.1,4.63
2015-02-25,23.56,63.44,16.51,25.91,162.81,123.1,63.58,4.96
2015-02-26,23.49,63.98,16.38,25.89,160.87,123.35,63.58,4.77
2015-02-27,22.85,63.65,16.34,25.99,161.94,121.53,63.72,5.12
2015-03-02,23.6,65.44,16.57,26.11,160.48,120.31,63.9,5.09
2015-03-03,23.47,66.16,16.17,25.86,161.03,118.47,63.47,5.24
2015-03-04,23.77,65.77,16.03,25.66,159.42,119.57,62.89,5.21
2015-03-05,23.67,64.64,16.11,25.82,161.18,120.71,63.19,5.38
2015-03-06,23.71,63.73,15.93,25.42,158.5,118.03,62.98,5.23
2015-03-09,23.27,63.98,16.03,25.64,160.77,118.41,62.56,5.34
2015-03-10,22.82,64.17,15.72,25.17,157.81,118.33,63.3,5.04
2015-03-11,22.87,65.08,15.75,25.19,156.8,117.58,62.36,5.05
2015-03-12,23.03,67.11,16.17,25.4,157.98,118.82,63.19,5.1
2015-03-13,22.87,66.66,16.2,25.04,154.28,117.73,63.36,5.12
2015-03-16,22.95,67.57,16.49,25.45,157.08,120.84,64.13,5.15
2015-03-17,23.01,68.8,16.39,25.31,156.96,121.03,64.1,5.09
2015-03-18,22.96,67.97,16.46,25.64,159.81,122.68,64.61,5.08
2015-03-19,22.81,68.35,16.34,25.33,159.81,125.33,65.07,4.99
2015-03-20,23.12,68.68,16.48,25.4,162.88,128.5,65.98,4.95
2015-03-23,23.12,67.49,16.57,25.47,164.63,122.94,65.64,5.08
2015-03-24,23.02,66.98,16.56,25.27,163.0,122.15,65.33,4.97
2015-03-25,22.83,64.6,16.18,24.91,159.2,116.99,64.72,4.76
2015-03-26,22.59,64.61,16.01,24.8,160.59,117.66,63.26,4.79
2015-03-27,22.65,65.59,15.98,24.86,160.4,118.68,63.65,4.72
2015-03-30,22.77,66.2,16.16,25.12,162.67,120.02,64.44,4.75
2015-03-31,22.81,66.18,16.14,24.81,160.5,115.28,64.91,4.74
2015-04-01,23.08,64.0,15.91,24.84,159.18,114.57,65.45,4.73
2015-04-02,22.95,63.07,16.03,24.94,160.45,114.31,67.85,4.85
2015-04-06,22.85,62.4,16.0,25.18,162.04,112.97,68.13,4.97
2015-04-07,22.61,62.76,15.9,25.02,162.07,112.72,67.95,4.99
2015-04-08,22.51,64.81,15.98,25.01,161.85,115.15,69.8,4.91
2015-04-09,22.48,64.15,15.95,25.73,162.34,115.58,68.0,4.93
2015-04-10,22.7,63.94,16.03,28.51,162.86,117.07,69.16,4.97
2015-04-13,22.87,63.33,15.87,27.63,162.38,116.44,69.15,4.98
2015-04-14,22.79,62.53,15.97,27.73,162.3,115.78,68.0,4.99
2015-04-15,22.93,62.02,16.07,27.46,164.13,118.23,67.91,5.04
2015-04-16,23.36,63.5,15.94,27.28,163.13,116.36,67.67,5.1
2015-04-17,23.11,62.97,15.76,27.25,160.67,113.47,66.45,5.11
2015-04-20,23.2,63.4,15.91,27.02,166.16,114.75,66.79,4.99
2015-04-21,23.16,64.93,15.82,26.62,164.26,114.82,67.03,4.98
2015-04-22,23.37,64.31,15.91,26.91,165.36,115.54,67.0,5.08
2015-04-23,23.54,66.34,15.76,26.85,170.24,116.09,67.42,5.24
2015-04-24,23.39,68.3,15.77,26.8,169.78,118.71,66.99,5.27
2015-04-27,23.27,67.4,15.9,26.88,170.73,114.715,65.94,5.26
2015-04-28,23.32,66.47,16.06,27.12,173.92,113.52,65.8,5.29
2015-04-29,23.24,65.34,16.02,27.09,174.4,113.2,64.81,5.3
2015-04-30,22.51,64.06,15.8,27.08,171.29,108.06,64.63,5.13
2015-05-01,22.62,65.3,15.81,27.31,173.67,110.55,65.07,5.22
2015-05-04,22.77,64.53,15.78,27.27,173.97,109.9,65.29,5.15
2015-05-05,22.82,62.97,15.53,26.92,173.08,107.54,64.5,4.99
2015-05-06,22.67,63.24,15.48,26.81,170.05,108.65,63.61,4.84
2015-05-07,22.5,64.96,15.51,27.04,170.99,112.01,64.71,4.73
2015-05-08,22.62,66.27,15.67,27.36,172.68,113.21,65.94,4.77
2015-05-11,22.65,66.33,15.65,26.92,171.12,113.4,66.03,4.7
2015-05-12,22.68,65.18,15.56,27.03,170.55,113.58,65.33,4.66
2015-05-13,22.77,64.71,15.41,27.21,172.28,113.4,63.73,4.67
2015-05-14,22.91,66.13,15.27,27.41,174.05,115.08,63.22,4.74
2015-05-15,23.01,66.5,15.48,27.27,173.26,115.53,66.53,4.82
2015-05-18,23.12,67.58,15.58,27.31,173.06,116.37,67.85,4.81
2015-05-19,23.12,66.99,15.5,27.35,173.48,116.85,69.08,4.73
2015-05-20,23.0,63.96,15.3,27.64,173.76,116.86,68.21,4.7
2015-05-21,22.98,64.69,15.51,27.72,173.34,116.2,67.66,4.72
2015-05-22,22.94,64.4,15.27,27.68,172.22,116.09,68.11,4.69
2015-05-26,22.93,62.37,15.19,27.52,170.13,114.46,67.33,4.73
2015-05-27,22.98,63.4,15.32,27.52,172.0,116.02,67.8,4.72
2015-05-28,23.0,63.74,15.29,27.63,171.71,114.93,68.04,4.63
2015-05-29,22.95,64.64,15.17,27.27,169.65,114.44,66.95,4.65
2015-06-01,22.87,66.09,15.36,27.28,170.18,114.45,66.81,4.64
2015-06-02,22.92,65.72,15.26,27.33,169.65,113.88,68.49,4.69
2015-06-03,23.19,65.86,15.2,27.53,169.92,112.68,69.68,4.75
2015-06-04,23.21,65.51,15.05,27.26,168.38,110.92,69.24,4.46
2015-06-05,23.25,65.66,14.78,27.29,167.4,110.72,69.25,4.42
2015-06-08,23.07,62.53,14.9,27.24,165.34,110.81,68.97,4.5
2015-06-09,22.85,60.65,14.88,27.33,165.68,110.72,69.13,4.53
2015-06-10,23.05,60.76,15.03,27.63,168.92,112.06,68.9,4.54
2015-06-11,23.31,61.82,15.28,27.51,168.78,112.97,68.92,4.67
2015-06-12,23.1,63.5,15.23,27.39,166.99,111.32,69.61,4.63
2015-06-15,22.97,62.66,15.05,27.21,166.26,111.0,68.98,4.62
2015-06-16,22.91,62.28,15.0,27.22,166.84,111.11,68.86,4.64
2015-06-17,22.79,62.03,15.02,27.27,167.17,112.16,70.05,4.69
2015-06-18,23.01,63.99,15.14,27.37,168.25,116.92,70.64,4.74
2015-06-19,23.0,64.65,15.11,27.24,166.99,117.22,69.85,4.68
2015-06-22,23.13,66.22,15.13,27.42,167.73,119.53,69.9,4.69
2015-06-23,23.28,66.52,15.29,27.55,168.62,120.34,70.11,4.58
2015-06-24,23.29,66.2,15.5,27.26,166.97,119.1,69.9,4.62
2015-06-25,23.26,65.43,15.44,27.04,166.08,118.81,69.17,4.62
2015-06-26,23.09,64.75,15.4,27.09,165.46,117.92,69.85,4.56
2015-06-29,22.79,63.86,15.02,26.64,162.97,114.91,67.09,4.52
2015-06-30,22.85,64.43,15.01,26.57,162.66,115.735,67.47,4.56
2015-07-01,23.03,64.3,14.99,26.66,164.49,118.22,67.71,4.52
2015-07-02,23.27,65.01,14.87,26.78,165.09,119.52,67.44,4.48
2015-07-06,23.15,66.16,14.79,26.31,164.73,118.82,67.5,4.37
2015-07-07,23.08,67.44,14.85,26.47,165.0,119.28,68.02,4.3
2015-07-08,22.42,66.12,14.37,25.89,163.16,115.91,66.18,3.95
2015-07-09,22.81,66.54,14.33,26.02,163.85,116.87,65.78,3.9
2015-07-10,23.17,70.55,14.48,26.27,166.95,118.84,66.48,3.78
2015-07-13,23.51,72.25,14.64,26.47,169.38,120.89,66.71,3.71
2015-07-14,23.82,73.62,14.81,26.66,168.61,122.85,66.73,4.0
2015-07-15,24.04,73.72,14.75,26.77,168.53,131.39,72.01,3.84
2015-07-16,24.14,74.69,14.57,27.04,171.0,134.72,72.8,3.98
2015-07-17,24.15,74.77,14.69,27.24,172.51,134.52,72.31,3.84
2015-07-20,23.76,74.14,14.57,27.14,173.22,135.23,72.14,3.81
2015-07-21,24.2,74.95,14.51,26.85,163.07,136.24,71.67,3.77
2015-07-22,24.09,75.83,14.42,26.63,160.35,138.26,71.91,3.81
2015-07-23,24.27,73.79,14.61,26.26,161.73,139.01,71.21,3.67
2015-07-24,24.12,74.1,14.39,25.75,159.75,134.9,69.94,3.44
2015-07-27,23.75,73.02,14.55,25.95,159.07,132.56,69.95,3.1
2015-07-28,24.2,74.32,14.83,26.1,160.05,135.42,68.88,3.31
2015-07-29,24.6,74.78,15.21,26.26,161.09,132.14,69.19,3.48
2015-07-30,24.04,75.16,15.1,26.12,160.96,131.88,69.33,3.43
2015-07-31,23.9,75.75,14.83,26.1,161.99,131.25,69.06,3.37
2015-08-03,23.99,78.02,14.94,25.87,158.71,131.47,68.21,3.34
2015-08-04,23.94,77.77,14.91,25.9,157.6,131.08,68.57,3.49
2015-08-05,23.8,79.03,14.8,26.1,157.9,132.72,68.91,3.15
2015-08-06,23.25,77.75,14.83,26.03,156.32,128.05,67.45,3.29
2015-08-07,23.0,77.99,14.8,25.79,155.12,128.6,66.9,3.37
2015-08-10,23.27,78.63,14.99,26.24,156.75,131.23,67.38,3.84
2015-08-11,22.78,79.96,14.7,25.71,155.51,130.66,67.53,3.85
2015-08-12,22.64,78.54,14.68,25.86,156.16,131.03,64.11,3.88
2015-08-13,22.74,79.29,14.71,25.79,155.07,130.3,62.98,3.88
2015-08-14,22.86,79.6,14.78,26.08,155.75,129.24,63.36,4.18
2015-08-17,22.19,81.51,14.68,26.21,156.31,131.21,62.95,4.6
2015-08-18,21.9,81.51,14.83,26.07,156.01,130.2,62.67,4.86
2015-08-19,21.5,80.99,14.77,25.73,153.94,129.06,62.39,4.92
2015-08-20,20.27,79.01,14.43,25.19,152.66,124.96,61.44,4.69
2015-08-21,19.55,76.14,13.86,24.59,148.85,119.05,59.19,4.71
2015-08-24,18.69,73.1,13.19,23.87,143.47,113.38,57.12,4.61
2015-08-25,18.9,74.55,12.9,23.27,140.96,112.7,56.77,4.6
2015-08-26,19.55,76.32,13.21,24.01,146.7,119.23,58.72,4.79
2015-08-27,20.34,76.24,13.56,25.01,148.54,123.04,59.05,5.07
2015-08-28,19.91,75.81,13.74,25.16,147.98,124.04,59.0,5.19
2015-08-31,19.09,74.86,13.87,24.82,147.89,118.08,58.61,5.06
2015-09-01,18.52,74.8,13.72,23.88,142.68,115.46,57.95,5.02
2015-09-02,18.52,78.83,13.87,24.57,145.05,119.58,58.62,5.0
2015-09-03,18.94,78.07,13.84,24.51,146.78,117.65,59.28,5.05
2015-09-04,18.74,78.58,13.56,24.0,143.7,117.39,58.4,4.95
2015-09-08,19.48,81.24,13.67,24.96,147.23,123.02,59.17,5.0
2015-09-09,18.91,81.77,13.53,24.55,145.05,121.06,58.85,4.92
2015-09-10,18.37,81.29,13.73,24.68,146.2,122.97,58.39,4.82
2015-09-11,18.5,81.87,13.71,24.95,147.37,123.97,58.19,4.88
2015-09-14,18.4,80.74,13.78,24.77,145.65,122.21,57.86,4.78
2015-09-15,18.89,79.74,14.31,25.3,147.53,124.35,57.17,4.95
2015-09-16,18.96,79.13,14.64,25.93,148.41,123.78,57.28,4.69
2015-09-17,19.46,79.69,14.6,25.35,148.14,125.73,56.0,4.69
2015-09-18,18.84,78.74,14.28,24.8,144.51,122.62,54.06,4.48
2015-09-21,18.84,82.09,14.32,25.09,146.48,119.14,53.91,4.38
2015-09-22,18.43,78.65,13.92,25.11,144.43,117.61,53.44,4.4
2015-09-23,17.99,80.07,13.68,25.14,143.66,117.04,52.85,4.34
2015-09-24,17.65,78.98,13.65,24.91,144.41,113.88,52.08,4.39
2015-09-25,17.45,80.7,13.53,24.92,145.42,108.39,52.51,4.3
2015-09-28,16.52,78.11,13.12,24.31,142.52,104.79,50.29,3.98
2015-09-29,16.13,78.38,13.15,24.57,142.47,105.34,50.39,3.74
2015-09-30,16.78,79.45,13.57,25.22,144.97,108.17,51.32,3.84
2015-10-01,17.16,80.23,13.67,25.19,143.59,112.86,51.05,4.05
2015-10-02,17.44,79.26,13.99,25.47,144.58,116.44,51.84,4.25
2015-10-05,18.26,80.91,14.19,26.82,149.04,116.62,51.71,4.42
2015-10-06,18.34,74.53,14.31,27.29,148.78,112.19,51.39,4.43
2015-10-07,18.62,75.97,14.75,27.77,150.09,116.98,51.13,4.59
2015-10-08,18.76,75.76,14.99,28.03,152.28,117.97,51.47,4.55
2015-10-09,18.67,75.92,14.97,28.07,152.39,117.38,51.0,4.47
2015-10-12,18.35,77.99,14.98,28.09,151.14,117.6,50.36,4.5
2015-10-13,17.9,73.92,14.94,27.87,149.62,113.77,50.26,4.39
2015-10-14,17.61,73.45,15.01,27.6,150.01,113.73,49.77,4.27
2015-10-15,17.7,75.98,15.22,28.03,150.09,117.53,50.46,4.27
2015-10-16,17.8,75.83,15.28,28.98,150.39,117.88,50.47,4.29
2015-10-19,17.23,76.87,15.36,28.99,149.22,119.41,50.71,4.41
2015-10-20,16.97,76.49,15.38,28.78,140.64,116.24,50.63,4.36
2015-10-21,17.05,74.73,15.41,28.85,140.92,115.92,50.33,4.34
2015-10-22,17.39,75.97,15.58,29.58,144.09,117.26,49.88,4.46
2015-10-23,17.79,79.09,15.67,29.51,144.68,120.08,47.97,4.71
2015-10-26,17.77,79.16,15.68,29.55,143.66,123.65,48.66,4.78
2015-10-27,17.6,77.95,14.89,29.46,137.86,125.79,49.05,4.88
2015-10-28,16.85,75.19,14.97,29.39,140.83,127.14,49.87,5.01
2015-10-29,17.3,75.77,14.73,29.34,140.55,124.93,49.7,4.8
2015-10-30,17.15,76.25,14.81,28.92,140.08,122.71,50.98,4.73
2015-11-02,18.33,77.13,14.75,29.4,140.37,127.2,51.34,4.85
2015-11-03,18.9,77.68,14.81,29.59,141.88,126.52,51.18,4.51
2015-11-04,18.45,77.41,14.65,29.54,141.63,127.17,50.44,4.48
2015-11-05,18.88,78.06,14.57,29.64,139.89,120.46,50.45,4.68
2015-11-06,18.99,78.08,14.52,29.92,138.25,116.74,48.9,4.53
2015-11-09,18.21,77.31,14.33,29.75,135.31,114.08,46.24,4.28
2015-11-10,18.04,78.57,14.28,30.12,135.47,113.77,47.02,4.08
2015-11-11,18.02,77.57,14.31,30.67,135.02,112.21,40.44,4.0
2015-11-12,17.9,76.68,14.04,30.16,133.04,109.02,40.82,4.14
2015-11-13,17.63,75.96,13.92,30.28,131.75,107.49,39.1,4.18
2015-11-16,17.65,76.85,14.04,30.36,133.71,110.14,38.62,4.21
2015-11-17,17.27,77.54,14.15,30.32,133.82,111.11,38.03,4.4
2015-11-18,17.48,78.09,14.46,30.52,135.82,115.78,38.92,3.99
2015-11-19,17.54,79.23,14.57,30.27,136.74,114.15,38.54,4.05
2015-11-20,17.45,81.86,14.6,30.66,138.5,113.51,38.6,3.83
2015-11-23,17.1,80.41,14.55,30.59,138.46,113.6,40.04,3.79
2015-11-24,17.03,79.6,14.55,30.66,138.6,112.67,39.63,3.83
2015-11-25,17.09,79.61,14.55,30.36,138.0,112.35,40.38,3.76
2015-11-27,17.1,79.76,14.53,30.36,138.46,112.69,39.99,3.73
2015-11-30,16.91,79.73,14.33,29.94,139.42,109.45,39.08,3.65
2015-12-01,16.92,81.17,14.56,30.17,141.28,110.56,39.33,3.63
2015-12-02,16.58,81.7,14.26,29.97,139.7,111.43,38.44,3.55
2015-12-03,16.38,80.55,13.98,30.03,138.92,106.55,38.98,3.53
2015-12-04,16.33,84.91,14.2,30.49,140.43,110.36,39.32,3.53
2015-12-07,16.16,86.33,14.12,30.37,139.55,109.05,38.55,3.63
2015-12-08,16.02,85.62,13.97,30.19,138.05,112.05,38.44,3.77
2015-12-09,15.74,83.51,13.89,30.47,136.61,110.94,38.15,3.74
2015-12-10,16.41,84.36,13.96,30.65,136.78,112.42,37.88,3.95
2015-12-11,15.2,82.77,13.64,30.26,134.57,108.36,36.76,3.65
2015-12-14,14.45,82.15,13.62,30.26,135.93,110.26,36.37,3.52
2015-12-15,15.23,82.13,13.87,30.32,137.79,113.14,35.94,3.53
2015-12-16,15.38,82.75,14.36,30.98,139.29,115.72,35.87,3.69
2015-12-17,15.76,81.13,13.98,30.55,136.75,112.17,34.5,3.6
2015-12-18,15.56,79.95,13.8,30.28,134.9,110.14,34.87,3.66
2015-12-21,15.85,82.5,13.73,30.4,135.5,110.84,35.02,3.63
2015-12-22,15.71,81.72,14.2,30.49,137.93,111.14,35.43,3.74
2015-12-23,16.19,82.16,14.36,30.95,138.54,122.07,36.06,3.92
2015-12-24,16.04,82.12,14.31,30.83,138.25,122.14,35.48,3.81
2015-12-28,15.8,82.42,14.18,30.9,137.61,119.1,35.5,3.81
2015-12-29,15.66,82.77,14.23,31.28,139.78,121.27,35.7,3.85
2015-12-30,15.61,81.44,14.17,31.05,139.34,120.68,35.38,3.63
2015-12-31,15.59,80.51,14.09,31.15,137.62,119.76,34.98,3.62
2016-01-04,15.78,78.4,13.97,30.71,135.95,117.62,35.79,3.52
2016-01-05,15.45,77.09,13.72,30.74,135.85,117.96,36.96,3.58
2016-01-06,15.14,78.2,13.11,30.25,135.17,116.71,36.15,3.59
2016-01-07,14.49,73.99,12.7,28.97,132.86,111.89,36.89,3.35
2016-01-08,14.16,70.38,12.54,28.45,131.63,108.98,35.89,3.4
2016-01-11,13.68,70.67,12.77,28.58,133.23,103.03,38.82,3.36
2016-01-12,13.54,71.04,12.85,28.64,132.9,106.85,38.61,3.37
2016-01-13,13.32,67.66,12.2,28.24,131.17,100.67,38.64,3.1
2016-01-14,13.95,68.75,12.19,29.06,132.91,105.62,37.64,3.19
2016-01-15,13.44,68.73,11.97,28.49,130.03,103.06,37.88,2.87
2016-01-19,13.17,67.05,11.95,28.49,128.11,102.99,38.76,2.64
2016-01-20,13.62,67.16,11.9,28.0,121.86,107.49,39.73,2.45
2016-01-21,14.37,72.61,12.01,28.59,122.91,105.46,40.61,2.5
2016-01-22,14.41,72.86,12.14,28.24,122.5,108.81,41.35,2.87
2016-01-25,13.4,69.79,11.98,28.04,122.08,106.7,39.32,2.52
2016-01-26,13.74,71.33,12.26,28.31,122.59,105.99,40.18,2.99
2016-01-27,13.39,70.02,11.85,28.0,120.96,102.31,40.29,2.92
2016-01-28,13.53,68.57,11.71,28.21,122.22,97.21,39.57,3.05
2016-01-29,13.63,70.4,11.94,29.1,124.79,100.32,40.41,3.02
2016-02-01,13.91,70.29,12.07,28.64,124.83,100.8,40.91,3.07
2016-02-02,13.38,67.96,11.51,28.24,122.94,96.85,40.9,2.77
2016-02-03,13.25,67.27,11.46,28.67,124.72,99.49,41.62,2.84
2016-02-04,13.64,68.91,11.53,29.18,127.65,101.93,40.74,2.83
2016-02-05,13.83,64.56,11.45,28.54,128.57,97.89,40.26,2.85
2016-02-08,12.93,63.06,11.59,28.17,126.98,99.18,39.65,2.55
2016-02-09,12.62,65.63,11.35,28.28,124.07,100.5,39.51,2.65
2016-02-10,11.71,66.84,11.34,28.3,120.19,103.16,38.81,2.72
2016-02-11,11.13,66.94,11.17,27.45,117.85,99.59,37.9,2.55
2016-02-12,11.94,68.44,11.55,28.26,121.04,102.45,39.25,2.66
2016-02-16,12.48,69.6,11.87,28.86,122.74,104.49,40.47,2.79
2016-02-17,12.6,71.77,12.27,29.34,126.1,105.31,41.1,2.99
2016-02-18,12.81,72.32,12.26,29.08,132.45,103.52,41.13,3.07
2016-02-19,12.82,72.34,12.1,29.02,133.08,102.61,40.23,2.93
2016-02-22,13.16,72.39,12.56,29.41,133.77,104.58,41.06,3.02
2016-02-23,13.01,72.74,12.42,29.22,132.4,102.04,42.31,2.95
2016-02-24,12.62,73.6,12.08,28.96,132.8,102.08,42.85,3.05
2016-02-25,12.26,74.91,12.39,29.23,134.5,102.35,43.37,3.07
2016-02-26,12.34,74.57,12.47,29.4,132.03,103.37,43.43,3.33
2016-02-29,12.84,73.9,12.51,29.14,131.03,100.83,43.21,3.44
2016-03-01,12.96,77.07,13.09,29.88,134.37,105.0,43.7,3.47
2016-03-02,12.78,77.26,13.22,30.18,136.3,104.73,43.96,3.75
2016-03-03,12.98,78.25,13.54,30.22,137.8,102.73,44.09,4.0
2016-03-04,13.42,77.67,13.59,30.46,137.8,102.51,44.58,3.82
2016-03-07,13.95,77.2,13.62,30.29,140.15,104.25,44.62,3.97
2016-03-08,13.34,76.4,13.23,30.06,139.07,102.62,44.04,3.98
2016-03-09,13.5,77.32,13.19,30.05,140.41,101.04,44.31,3.96
2016-03-10,13.78,76.39,13.15,29.94,140.19,100.06,44.2,3.73
2016-03-11,14.15,80.77,13.29,30.34,142.36,101.85,44.35,3.71
2016-03-14,14.11,79.79,13.27,30.27,142.78,99.99,43.87,3.72
2016-03-15,13.95,79.99,13.23,30.28,142.96,97.98,43.11,3.55
2016-03-16,14.35,80.53,13.5,30.17,144.79,97.53,43.5,3.57
2016-03-17,15.04,80.98,13.47,30.96,147.04,96.69,43.97,3.4
2016-03-18,14.78,82.03,13.64,30.92,147.09,98.76,44.87,3.26
2016-03-21,14.93,82.26,13.66,31.09,148.63,101.14,44.15,3.21
2016-03-22,14.87,82.03,13.59,31.06,148.1,102.73,43.78,3.37
2016-03-23,14.2,81.12,13.26,31.07,145.4,99.92,43.42,3.15
2016-03-24,13.9,80.59,13.06,31.11,147.95,100.54,43.48,3.26
2016-03-28,14.1,81.49,13.09,31.49,148.4,99.22,44.38,3.26
2016-03-29,14.37,82.35,13.2,31.48,149.33,100.15,44.42,3.42
2016-03-30,14.5,82.33,13.35,31.83,148.41,98.8,44.1,3.45
2016-03-31,14.69,82.02,13.5,31.79,151.45,100.09,44.09,3.48
2016-04-01,14.35,82.01,13.1,31.93,152.52,101.19,42.96,3.63
2016-04-04,14.0,78.92,12.8,31.23,152.07,101.05,42.16,3.44
2016-04-05,13.37,79.68,12.77,30.98,150.0,102.12,41.47,3.5
2016-04-06,13.47,79.64,12.82,30.9,150.02,108.22,41.57,3.59
2016-04-07,13.3,78.28,12.52,30.63,148.25,107.11,40.62,3.51
2016-04-08,13.05,79.08,12.55,30.79,149.35,106.26,39.68,3.5
2016-04-11,13.19,78.48,12.66,30.71,149.25,103.81,39.82,3.43
2016-04-12,13.28,79.25,12.81,30.81,149.63,105.26,40.07,3.49
2016-04-13,13.78,81.87,13.06,30.98,151.23,107.6,40.33,3.42
2016-04-14,13.71,81.86,13.09,31.02,151.16,106.99,39.66,3.5
2016-04-15,13.67,82.38,12.94,31.03,151.72,107.34,40.64,3.59
2016-04-18,13.95,82.24,13.25,31.06,152.53,107.84,40.72,3.56
2016-04-19,14.36,82.12,13.44,31.15,144.0,106.53,41.15,3.68
2016-04-20,14.81,81.6,13.64,31.15,146.11,106.73,41.36,3.8
2016-04-21,14.87,79.38,13.65,30.98,149.3,109.92,41.55,3.68
2016-04-22,14.94,76.81,13.61,30.76,148.5,110.52,40.96,3.74
2016-04-25,14.49,74.45,13.58,30.68,148.81,110.57,40.33,3.8
2016-04-26,14.52,74.35,13.76,30.9,149.08,107.55,40.54,3.68
2016-04-27,14.37,73.58,13.66,30.93,150.47,106.15,41.01,3.68
2016-04-28,13.92,72.01,14.09,30.9,147.07,108.03,40.6,3.58
2016-04-29,13.6,70.43,13.56,30.75,145.94,103.41,39.59,3.43
2016-05-02,13.61,70.53,13.62,30.89,145.27,104.97,39.91,3.49
2016-05-03,13.5,70.41,13.43,30.63,144.13,103.22,39.49,3.67
2016-05-04,13.39,69.1,13.31,30.07,144.25,100.9,38.68,3.47
2016-05-05,13.17,69.14,13.32,29.89,146.48,101.71,37.9,3.44
2016-05-06,13.17,68.51,13.44,30.12,147.29,100.25,37.65,3.54
2016-05-09,13.05,68.8,13.32,29.87,147.34,102.41,37.74,3.4
2016-05-10,13.0,69.33,13.49,30.48,149.97,103.25,36.99,3.5
2016-05-11,12.85,67.6,13.32,30.34,148.95,100.25,31.38,3.49
2016-05-12,12.98,65.57,13.35,30.09,148.84,100.3,31.21,3.49
2016-05-13,12.67,66.26,13.22,29.64,147.72,100.16,31.22,3.44
2016-05-16,13.01,66.31,13.32,29.96,149.46,101.57,30.73,3.43
2016-05-17,13.13,65.44,13.14,29.71,148.0,100.68,30.4,3.52
2016-05-18,13.13,66.42,13.16,29.61,147.34,101.08,30.07,3.58
